,Unnamed: 0,exposure,code,category,midcategory,subcategory,month,hour,repeat,sex,installment,price_log,holiday,count_log,pred_revenue
452,452,20,200421,가전,TV,75인치,6,12,3,무관,무관,14.727793670047236,1,6.313334175096849,15720202.095991157
453,453,20,200418,가전,TV,65인치,6,12,3,무관,무관,14.36939624590319,1,11.04113374932018,19211572.723817095
454,454,20,200415,가전,TV,55인치,6,12,3,무관,무관,14.108180918195472,1,8.931293344458883,11967933.081574906
455,455,20,200486,가전,냉장고,냉장고,6,12,1,무관,무이자,14.22030944419592,1,4.611778185584009,6913055.500190427
456,456,20,200553,가전,냉장고,냉장고,6,12,1,무관,일시불,14.122260428968186,1,10.155131901301447,13800824.253868708
457,457,20,200486,가전,냉장고,냉장고,6,12,2,무관,무이자,14.22030944419592,1,16.015060108069928,24006575.101996817
458,458,20,200553,가전,냉장고,냉장고,6,12,2,무관,일시불,14.122260428968186,1,25.428248039246988,34556989.08533676
459,459,20,200486,가전,냉장고,냉장고,6,13,3,무관,무이자,14.22030944419592,1,20.871454103710356,31286309.701461814
460,460,20,200553,가전,냉장고,냉장고,6,13,3,무관,일시불,14.122260428968186,1,17.954246694624622,24399821.25799494
461,461,20,200651,속옷,보정속옷,보정속옷,6,13,1,무관,무관,10.594156665220533,1,502.54875399220634,20051695.28428902
462,462,20,200651,속옷,보정속옷,보정속옷,6,13,2,무관,무관,10.594156665220533,1,1127.8378852745777,45000731.62245563
463,463,20,200651,속옷,보정속옷,보정속옷,6,14,3,무관,무관,10.594156665220533,1,1064.5768999963557,42476618.30985457
464,464,20,200188,가전,에어컨,에어컨,6,14,1,무관,무관,14.556972075219994,1,3.2517035572751256,6825325.766720458
465,465,20,200187,가전,에어컨,에어컨,6,14,1,무관,무관,14.456838516387226,1,3.0155250771167053,5726482.121444611
466,466,20,200188,가전,에어컨,에어컨,6,14,2,무관,무관,14.556972075219994,1,5.1148629608425695,10736097.354808506
467,467,20,200187,가전,에어컨,에어컨,6,14,2,무관,무관,14.456838516387226,1,3.575886528253741,6790608.517153839
468,468,20,200188,가전,에어컨,에어컨,6,15,3,무관,무관,14.556972075219994,1,5.560064542770142,11670575.475274477
469,469,20,200187,가전,에어컨,에어컨,6,15,3,무관,무관,14.456838516387226,1,5.092489468537824,9670637.500753306
470,470,30,200063,잡화,선글라스,선글라스,6,15,1,무관,무관,13.034626646500053,1,15.864937561710677,7266141.403263496
471,471,30,200058,잡화,스카프,스카프,6,15,1,무관,무관,12.873904582205107,1,15.677667199974103,6114290.207989906
472,472,30,200096,잡화,가방,숄더백,6,15,1,무관,무관,14.100690252077351,1,3.7100247931296146,4934332.974862378
473,473,30,200079,잡화,가방,카메라백,6,15,1,무관,무관,13.901689171636097,1,3.470777148263019,3783147.0916066845
474,474,30,200099,잡화,가방,크로스백,6,15,1,무관,무관,13.579789490265188,1,4.006957751288295,3165496.623517754
475,475,30,200071,잡화,가방,크로스백미듐,6,15,1,무관,무관,14.207553321415745,1,3.316456649911763,4908355.841869406
476,476,30,200066,잡화,가방,투웨이백,6,15,1,무관,무관,14.397726736475999,1,2.683644492679264,4803723.64189588
477,477,30,200064,잡화,지갑,장지갑,6,15,1,무관,무관,13.527829818844936,1,3.274102431256221,2455576.8234421606
478,478,30,200063,잡화,선글라스,선글라스,6,15,1,무관,무관,13.034626646500053,1,15.864937561710677,7266141.403263496
479,479,30,200058,잡화,스카프,스카프,6,15,1,무관,무관,12.873904582205107,1,15.677667199974103,6114290.207989906
480,480,30,200096,잡화,가방,숄더백,6,15,1,무관,무관,14.100690252077351,1,3.7100247931296146,4934332.974862378
481,481,30,200079,잡화,가방,카메라백,6,15,1,무관,무관,13.901689171636097,1,3.470777148263019,3783147.0916066845
482,482,30,200099,잡화,가방,크로스백,6,15,1,무관,무관,13.579789490265188,1,4.006957751288295,3165496.623517754
483,483,30,200071,잡화,가방,크로스백미듐,6,15,1,무관,무관,14.207553321415745,1,3.316456649911763,4908355.841869406
484,484,30,200066,잡화,가방,투웨이백,6,15,1,무관,무관,14.397726736475999,1,2.683644492679264,4803723.64189588
485,485,30,200064,잡화,지갑,장지갑,6,15,1,무관,무관,13.527829818844936,1,3.274102431256221,2455576.8234421606
486,486,20,201882,속옷,속옷,속옷2차,6,16,1,무관,무관,11.277215789596891,1,200.18805767760963,15814856.556531146
487,487,20,201882,속옷,속옷,속옷2차,6,16,2,무관,무관,11.277215789596891,1,314.3577974473356,24834265.99833949
488,488,20,201882,속옷,속옷,속옷2차,6,17,3,무관,무관,11.277215789596891,1,487.4345142641775,38507326.626869984
489,489,20,201024,농수축,수산물,갑오징어,6,17,1,무관,무관,10.817796321618971,1,430.3404716306022,21473989.53436706
490,490,20,201024,농수축,수산물,갑오징어,6,17,2,무관,무관,10.817796321618971,1,838.9230107381752,41862258.235834956
491,491,20,200426,가전,세탁기,세탁기,6,19,1,무관,무관,13.122165357799739,1,45.35983840128206,22675383.21680086
492,492,20,200426,가전,세탁기,세탁기,6,19,2,무관,무관,13.122165357799739,1,89.70798233900875,44845020.37127039
493,493,20,200426,가전,세탁기,세탁기,6,20,3,무관,무관,13.122165357799739,1,109.12995084022383,54554062.42502779
494,494,20,201699,가전,TV,75인치,6,20,1,무관,무이자,14.617512591866696,1,3.9303143455930365,8764600.990672484
495,495,20,201752,가전,TV,75인치(사),6,20,1,무관,일시불,14.557448378884015,1,3.495542261226048,7340638.748574704
496,496,20,201698,가전,TV,65인치,6,20,1,무관,무이자,14.279245203127036,1,3.5412747006034646,5630626.773959522
497,497,20,201751,가전,TV,65인치(사),6,20,1,무관,일시불,14.220976332738884,1,3.918794234502036,5878191.35175306
498,498,20,201697,가전,TV,55인치,6,20,1,무관,무이자,13.972515161474428,1,4.792210622950226,5606886.428851764
499,499,20,201750,가전,TV,55인치(사),6,20,1,무관,일시불,13.910821646859095,1,4.774904327193278,5252394.7599126045
500,500,20,201699,가전,TV,75인치,6,20,2,무관,무이자,14.617512591866696,1,4.589985967191835,10235668.706837807
501,501,20,201752,가전,TV,75인치(사),6,20,2,무관,일시불,14.557448378884015,1,4.161059421557402,8738224.785270547
502,502,20,201698,가전,TV,65인치,6,20,2,무관,무이자,14.279245203127036,1,6.224731749801431,9897323.482184298
503,503,20,201751,가전,TV,65인치(사),6,20,2,무관,일시불,14.220976332738884,1,5.28664468662561,7929967.029938422
504,504,20,201697,가전,TV,55인치,6,20,2,무관,무이자,13.972515161474428,1,5.6194768720621795,6574787.940312749
505,505,20,201750,가전,TV,55인치(사),6,20,2,무관,일시불,13.910821646859095,1,5.462874648205323,6009162.113025854
506,506,20,201699,가전,TV,75인치,6,21,3,무관,무이자,14.617512591866696,1,6.134081190867486,13679001.055634515
507,507,20,201752,가전,TV,75인치(사),6,21,3,무관,일시불,14.557448378884015,1,5.9614419423016844,12519028.078833543
508,508,20,201698,가전,TV,65인치,6,21,3,무관,무이자,14.279245203127036,1,9.825132404818063,15621960.523660757
509,509,20,201751,가전,TV,65인치(사),6,21,3,무관,일시불,14.220976332738884,1,8.340142507277815,12510213.760916734
510,510,20,201697,가전,TV,55인치,6,21,3,무관,무이자,13.972515161474428,1,7.0767668231429255,8279817.183077221
511,511,20,201750,가전,TV,55인치(사),6,21,3,무관,일시불,13.910821646859095,1,5.170435565688102,5687479.122256911
512,512,20,202241,가전,에어컨,에어컨,6,21,1,무관,무관,13.014780393893403,1,13.742827119161769,6170529.376503633
513,513,20,202244,가전,에어컨,에어컨,6,21,1,무관,무관,13.52649559761195,1,4.800442914545625,3595531.7429946736
514,514,20,202241,가전,에어컨,에어컨,6,21,2,무관,무관,13.014780393893403,1,39.536561598133936,17751916.157562137
515,515,20,202244,가전,에어컨,에어컨,6,21,2,무관,무관,13.52649559761195,1,7.385688451298696,5531880.650022724
516,516,20,202241,가전,에어컨,에어컨,6,22,3,무관,무관,13.014780393893403,1,56.058188393062316,25170126.588484976
517,517,20,202244,가전,에어컨,에어컨,6,22,3,무관,무관,13.52649559761195,1,18.332638087131627,13731145.92726159
518,518,20,200486,가전,냉장고,냉장고,6,22,1,무관,무이자,14.22030944419592,1,7.794797271774951,11684401.110390648
519,519,20,200553,가전,냉장고,냉장고,6,22,1,무관,일시불,14.122260428968186,1,10.200004699568648,13861806.386713836
520,520,20,200486,가전,냉장고,냉장고,6,22,2,무관,무이자,14.22030944419592,1,16.887029328102596,25313656.962825783
521,521,20,200553,가전,냉장고,냉장고,6,22,2,무관,일시불,14.122260428968186,1,28.796673666700464,39134679.51304605
522,522,20,200486,가전,냉장고,냉장고,6,23,3,무관,무이자,14.22030944419592,1,21.128168725263464,31671124.91916992
523,523,20,200553,가전,냉장고,냉장고,6,23,3,무관,일시불,14.122260428968186,1,32.630904958163505,44345399.83814434
524,524,20,200705,가구,소파,3인용,6,23,1,무관,무관,13.457407451830086,1,6.930096310438573,4844137.320996552
525,525,20,200689,가구,소파,3인용,6,23,1,무관,무관,13.52649559761195,1,6.888571887633439,5159540.3438374465
526,526,20,200709,가구,소파,4인용,6,23,1,무관,무관,13.70903942580019,1,7.236116905044587,6505269.09763508
527,527,20,200693,가구,소파,4인용,6,23,1,무관,무관,13.76316513133229,1,7.161500241201781,6796263.728900492
528,528,20,200713,가구,소파,6인용,6,23,1,무관,무관,13.99699926803766,1,5.652105417066746,6776874.395063028
529,529,20,200697,가구,소파,6인용,6,23,1,무관,무관,14.037854589747909,1,5.93044084944751,7407120.620959953
530,530,20,200705,가구,소파,3인용,6,23,2,무관,무관,13.457407451830086,1,4.68629586677335,3275720.810874564
531,531,20,200689,가구,소파,3인용,6,23,2,무관,무관,13.52649559761195,1,4.744867193859795,3553905.5282009863
532,532,20,200709,가구,소파,4인용,6,23,2,무관,무관,13.70903942580019,1,17.934526859656554,16123139.646831233
533,533,20,200693,가구,소파,4인용,6,23,2,무관,무관,13.76316513133229,1,18.467567389643442,17525721.45277163
534,534,20,200713,가구,소파,6인용,6,23,2,무관,무관,13.99699926803766,1,5.531411205639989,6632162.035562346
535,535,20,200697,가구,소파,6인용,6,23,2,무관,무관,14.037854589747909,1,4.77240451366316,5960733.237565298
536,536,20,200705,가구,소파,3인용,6,0,3,무관,무관,13.457407451830086,1,21.939591453506,15335774.426000658
537,537,20,200689,가구,소파,3인용,6,0,3,무관,무관,13.52649559761195,1,20.31141562160593,15213250.300582843
538,538,20,200709,가구,소파,4인용,6,0,3,무관,무관,13.70903942580019,1,16.423819752764366,14765013.957735159
539,539,20,200693,가구,소파,4인용,6,0,3,무관,무관,13.76316513133229,1,15.52870999611515,14736745.786313282
540,540,20,200713,가구,소파,6인용,6,0,3,무관,무관,13.99699926803766,1,6.518742078704169,7815971.752366297
541,541,20,200697,가구,소파,6인용,6,0,3,무관,무관,14.037854589747909,1,6.5570401754668985,8189743.179158172
542,542,20,202259,이미용,자외선차단,선스틱,6,0,1,무관,무관,10.594156665220533,1,553.3430834498649,22078389.0296496
543,543,20,202259,이미용,자외선차단,선스틱,6,0,2,무관,무관,10.594156665220533,1,981.1154243528196,39146505.431677476
544,544,20,202259,이미용,자외선차단,선스틱,6,1,3,무관,무관,10.594156665220533,1,485.02567679208164,19352524.504004046
545,545,20,201596,잡화,가방,토트백(버),6,1,1,무관,무관,11.686887175419702,1,56.09731684923394,6675580.7050588345
546,546,16,201596,잡화,가방,토트백(버),6,1,2,무관,무관,11.686887175419702,1,149.63397579626837,17806443.119755924
547,547,20,201596,잡화,가방,토트백(버),6,2,3,무관,무관,11.686887175419702,1,255.57192630229332,30413059.229972888
548,548,20,202123,속옷,속옷,트렁크세트,6,6,1,남성,무관,11.154835234271214,1,132.3059401861639,9248185.21901285
549,549,20,202120,속옷,속옷,드로즈세트,6,6,1,남성,무관,11.154835234271214,1,132.3059401861639,9248185.21901285
550,550,20,202121,속옷,속옷,런닝세트,6,6,1,남성,무관,11.154835234271214,1,132.3059401861639,9248185.21901285
551,551,20,202123,속옷,속옷,트렁크세트,6,6,2,남성,무관,11.154835234271214,1,181.02445791867717,12653609.608515527
552,552,20,202120,속옷,속옷,드로즈세트,6,6,2,남성,무관,11.154835234271214,1,181.02445791867717,12653609.608515527
553,553,20,202121,속옷,속옷,런닝세트,6,6,2,남성,무관,11.154835234271214,1,181.02445791867717,12653609.608515527
554,554,20,202123,속옷,속옷,트렁크세트,6,7,3,남성,무관,11.154835234271214,1,426.7609066388605,29830587.374056328
555,555,20,202120,속옷,속옷,드로즈세트,6,7,3,남성,무관,11.154835234271214,1,426.7609066388605,29830587.374056328
556,556,20,202121,속옷,속옷,런닝세트,6,7,3,남성,무관,11.154835234271214,1,426.7609066388605,29830587.374056328
557,557,30,200092,잡화,가방,버킷백,6,7,1,무관,무관,13.805461232211274,1,7.213455487608844,7141320.932732762
558,558,30,200096,잡화,가방,숄더백,6,7,1,무관,무관,14.100690252077351,1,3.8823592851795796,5163537.8492888305
559,559,30,200079,잡화,가방,카메라백,6,7,1,무관,무관,13.901689171636097,1,3.605452066015332,3929942.751956705
560,560,30,200083,잡화,가방,크로스백,6,7,1,무관,무관,13.989464705423494,1,3.7855664651981313,4504824.093585777
561,561,30,200099,잡화,가방,크로스백,6,7,1,무관,무관,13.579789490265188,1,4.082477559739827,3225157.2721944647
562,562,30,200072,잡화,지갑,장지갑,6,7,1,무관,무관,13.444448325847757,1,3.6106943851637916,2491379.1257630233
563,563,30,200074,잡화,선글라스,선글라스,6,7,1,무관,무관,12.380030154325453,1,29.36861872916232,6989731.257540608
564,564,30,200092,잡화,가방,버킷백,6,7,2,무관,무관,13.805461232211274,1,9.935647147361829,9836290.67588822
565,565,30,200096,잡화,가방,숄더백,6,7,2,무관,무관,14.100690252077351,1,7.6109369312831365,10122546.118606552
566,566,30,200079,잡화,가방,카메라백,6,7,2,무관,무관,13.901689171636097,1,6.639783289033396,7237363.785046389
567,567,30,200083,잡화,가방,크로스백,6,7,2,무관,무관,13.989464705423494,1,7.4148638939948475,8823688.03385387
568,568,30,200099,잡화,가방,크로스백,6,7,2,무관,무관,13.579789490265188,1,8.468621970876207,6690211.356992207
569,569,30,200072,잡화,지갑,장지갑,6,7,1,무관,무관,13.444448325847757,1,3.6106943851637916,2491379.1257630233
570,570,30,200074,잡화,선글라스,선글라스,6,7,1,무관,무관,12.380030154325453,1,29.36861872916232,6989731.257540608
571,571,20,200266,주방,그릴레인지,프리미엄형(버),6,8,1,무관,무이자,11.767575435251748,1,35.36557097040837,4562158.655182684
572,572,20,200270,주방,그릴레인지,프리미엄형(버),6,8,1,무관,일시불,11.686887175419702,1,117.87662228666099,14027318.052112648
573,573,20,200266,주방,그릴레인지,프리미엄형(버),6,8,2,무관,무이자,11.767575435251748,1,85.28259251416691,11001454.434327539
574,574,20,200270,주방,그릴레인지,프리미엄형(버),6,8,2,무관,일시불,11.686887175419702,1,232.8037406967043,27703645.142907795
575,575,20,200266,주방,그릴레인지,프리미엄형(버),6,9,3,무관,무이자,11.767575435251748,1,142.13145432215583,18334957.607558116
576,576,20,200270,주방,그릴레인지,프리미엄형(버),6,9,3,무관,일시불,11.686887175419702,1,343.8884619724807,40922726.97472518
577,577,20,200426,가전,세탁기,세탁기,6,9,1,무관,무관,13.122165357799739,1,45.326593814221425,22658764.24772925
578,578,20,200426,가전,세탁기,세탁기,6,9,2,무관,무관,13.122165357799739,1,90.46084380712199,45221375.8191802
579,579,20,200426,가전,세탁기,세탁기,6,10,3,무관,무관,13.122165357799739,1,110.05036656065735,55014178.243672505
580,580,20,200486,가전,냉장고,냉장고,6,10,1,무관,무이자,14.22030944419592,1,7.2238436054816395,10828541.564616974
581,581,20,200553,가전,냉장고,냉장고,6,10,1,무관,일시불,14.122260428968186,1,11.164103997404364,15172017.332472578
582,582,20,200486,가전,냉장고,냉장고,6,10,2,무관,무이자,14.22030944419592,1,15.472512120042454,23193295.66794363
583,583,20,200553,가전,냉장고,냉장고,6,10,2,무관,일시불,14.122260428968186,1,28.596185487367094,38862216.077332
584,584,20,200486,가전,냉장고,냉장고,6,11,3,무관,무이자,14.22030944419592,1,13.44964808246706,20161022.475618117
585,585,20,200553,가전,냉장고,냉장고,6,11,3,무관,일시불,14.122260428968186,1,29.471903763438934,40052317.21451364
586,586,20,202241,가전,에어컨,에어컨,6,11,1,무관,무관,13.014780393893403,1,11.669972626319401,5239817.709217411
587,587,20,202244,가전,에어컨,에어컨,6,11,1,무관,무관,13.52649559761195,1,5.685120824006105,4258155.497180573
588,588,20,202241,가전,에어컨,에어컨,6,11,2,무관,무관,13.014780393893403,1,40.09270443767799,18001624.292517412
589,589,20,202244,가전,에어컨,에어컨,6,11,2,무관,무관,13.52649559761195,1,5.628565354535253,4215795.4505469045
590,590,20,202241,가전,에어컨,에어컨,6,12,3,무관,무관,13.014780393893403,1,53.19544259045874,23884753.72311597
591,591,20,202244,가전,에어컨,에어컨,6,12,3,무관,무관,13.52649559761195,1,16.778283005453577,12566933.971084729
592,592,20,201319,의류,상의,티셔츠,6,12,1,남성,무관,10.594156665220533,1,611.9189097898573,24415564.50061529
593,593,20,201319,의류,상의,티셔츠,6,12,2,남성,무관,10.594156665220533,1,1059.5077314780979,42274358.485976085
594,594,20,201319,의류,상의,티셔츠,6,13,3,남성,무관,10.594156665220533,1,1384.51601960219,55242189.18212735
595,595,30,200092,잡화,가방,버킷백,6,13,1,무관,무관,13.805461232211274,1,7.570358980402145,7494655.39059813
596,596,30,200079,잡화,가방,카메라백,6,13,1,무관,무관,13.901689171636097,1,4.025157122913526,4387421.263975736
597,597,30,200083,잡화,가방,크로스백,6,13,1,무관,무관,13.989464705423494,1,4.276336013142283,5088839.855639318
598,598,30,200099,잡화,가방,크로스백,6,13,1,무관,무관,13.579789490265188,1,4.368147567365243,3450836.578218544
599,599,30,200067,잡화,가방,투웨이백,6,13,1,무관,무관,14.397726736475999,1,3.0086692355368063,5385517.9316108795
600,600,30,200064,잡화,지갑,장지갑,6,13,1,무관,무관,13.527829818844936,1,3.9420186785803906,2956514.0089352867
601,601,30,200060,잡화,선글라스,선글라스,6,13,1,무관,무관,13.034626646500053,1,17.190246669381093,7873132.974576548
602,602,30,200059,잡화,선글라스,선글라스,6,13,1,무관,무관,11.970356641103,1,31.720398929369654,5011823.030840413
603,603,30,200092,잡화,가방,버킷백,6,13,2,무관,무관,13.805461232211274,1,10.359028909249476,10255438.62015699
604,604,30,200079,잡화,가방,카메라백,6,13,2,무관,무관,13.901689171636097,1,6.539826460734545,7128410.842200642
605,605,30,200083,잡화,가방,크로스백,6,13,2,무관,무관,13.989464705423494,1,7.119635913038913,8472366.736516308
606,606,30,200099,잡화,가방,크로스백,6,13,2,무관,무관,13.579789490265188,1,9.411476595521941,7435066.510462337
607,607,30,200067,잡화,가방,투웨이백,6,13,1,무관,무관,14.397726736475999,1,3.0086692355368063,5385517.9316108795
608,608,30,200064,잡화,지갑,장지갑,6,13,1,무관,무관,13.527829818844936,1,3.9420186785803906,2956514.0089352867
609,609,30,200060,잡화,선글라스,선글라스,6,13,1,무관,무관,13.034626646500053,1,17.190246669381093,7873132.974576548
610,610,30,200059,잡화,선글라스,선글라스,6,13,1,무관,무관,11.970356641103,1,31.720398929369654,5011823.030840413
611,611,20,201699,가전,TV,75인치,6,14,1,무관,무이자,14.617512591866696,1,3.8119369569213335,8500619.413934587
612,612,20,201752,가전,TV,75인치(사),6,14,1,무관,일시불,14.557448378884015,1,3.507597881109399,7365955.550329741
613,613,20,201698,가전,TV,65인치,6,14,1,무관,무이자,14.279245203127036,1,3.6868296195870665,5862059.0951434495
614,614,20,201751,가전,TV,65인치(사),6,14,1,무관,일시불,14.220976332738884,1,3.9080872762904266,5862130.914435646
615,615,20,201697,가전,TV,55인치(사),6,14,1,무관,무이자,13.972515161474428,1,4.542454263016402,5314671.487729189
616,616,20,201750,가전,TV,55인치,6,14,1,무관,일시불,13.910821646859095,1,4.596120410283442,5055732.451311785
617,617,20,201699,가전,TV,75인치,6,14,2,무관,무이자,14.617512591866696,1,4.407992918799639,9829824.20892321
618,618,20,201752,가전,TV,75인치(사),6,14,2,무관,일시불,14.557448378884015,1,4.384069750272309,9206546.475571854
619,619,20,201698,가전,TV,65인치,6,14,2,무관,무이자,14.279245203127036,1,6.297251669557917,10012630.154597111
620,620,20,201751,가전,TV,65인치(사),6,14,2,무관,일시불,14.220976332738884,1,4.372666223790428,6558999.335685648
621,621,20,201697,가전,TV,55인치(사),6,14,2,무관,무이자,13.972515161474428,1,5.298727153859088,6199510.770015132
622,622,20,201750,가전,TV,55인치,6,14,2,무관,일시불,13.910821646859095,1,4.337885055231482,4771673.560754629
623,623,20,201699,가전,TV,75인치,6,15,3,무관,무이자,14.617512591866696,1,5.111374063273409,11398364.161099719
624,624,20,201752,가전,TV,75인치(사),6,15,3,무관,일시불,14.557448378884015,1,5.1268349168241025,10766353.32533062
625,625,20,201698,가전,TV,65인치,6,15,3,무관,무이자,14.279245203127036,1,8.013373116242175,12741263.254825087
626,626,20,201751,가전,TV,65인치(사),6,15,3,무관,일시불,14.220976332738884,1,7.052347004993891,10578520.507490845
627,627,20,201697,가전,TV,55인치(사),6,15,3,무관,무이자,13.972515161474428,1,8.660170895959359,10132399.948272448
628,628,20,201750,가전,TV,55인치,6,15,3,무관,일시불,13.910821646859095,1,4.698073422830243,5167880.765113266
629,629,20,200020,농수축,김치,김치,6,16,1,무관,무관,10.305647203635566,1,809.7204344084738,24210640.988813363
630,630,20,200020,농수축,김치,김치,6,16,2,무관,무관,10.305647203635566,1,1135.1778358658141,33941817.292387836
631,631,20,200020,농수축,김치,김,6,17,3,무관,무관,10.305647203635566,1,1292.4501272127538,38644258.80366133
632,632,20,201808,생활용품,에어컨,창문형,6,17,1,무관,무관,13.303018546545275,1,13.511587248680712,8093440.7619597465
633,633,20,201808,생활용품,에어컨,창문형,6,17,2,무관,무관,13.303018546545275,1,27.707550991849683,16596823.04411796
634,634,20,201808,생활용품,에어컨,창문형,6,18,3,무관,무관,13.303018546545275,1,43.25414540412877,25909233.097073134
635,635,20,200863,농수축,수산물,간고등어,6,18,1,무관,무관,10.33854382482173,1,1067.9622324366112,33000032.98229128
636,636,20,200863,농수축,수산물,간고등어,6,18,2,무관,무관,10.33854382482173,1,1341.048779595775,41438407.28950944
637,637,20,200863,농수축,수산물,간고등어,6,19,3,무관,무관,10.33854382482173,1,1359.1879108015203,41998906.443766974
638,638,20,200723,가구,침대,싱글,6,19,1,무관,무관,13.214032390746008,1,13.031429587660194,7141223.4140377985
639,639,20,200726,가구,침대,퀸,6,19,1,무관,무관,13.301347705172171,1,6.328763177656363,3784600.3802384967
640,640,20,200729,가구,침대,킹,6,19,1,무관,무관,13.381647518543096,1,7.145301910551874,4630155.638037605
641,641,20,200723,가구,침대,슈퍼싱글,6,19,2,무관,무관,13.214032390746008,1,43.317544112611316,23738014.173711043
642,642,20,200726,가구,침대,싱글,6,19,2,무관,무관,13.301347705172171,1,28.284870927422,16914352.81459832
643,643,20,200729,가구,침대,퀸,6,19,2,무관,무관,13.381647518543096,1,27.70582002539777,17953371.37645772
644,644,20,200723,가구,침대,슈퍼싱글,6,20,3,무관,무관,13.214032390746008,1,49.145084902744834,26931506.526704215
645,645,20,200726,가구,침대,퀸,6,20,3,무관,무관,13.301347705172171,1,44.41082721086285,26557674.672095925
646,646,20,200729,가구,침대,킹,6,20,3,무관,무관,13.381647518543096,1,45.53116463882618,29504194.68595931
647,647,20,201331,속옷,속옷,드로즈,6,20,1,무관,무관,10.817796321618971,1,346.53817510894044,17292254.937936135
648,648,20,201333,속옷,속옷,트렁크,6,20,1,무관,무관,10.817796321618971,1,210.4568125932614,10501794.948403746
649,649,20,201332,속옷,속옷,런닝,6,20,1,무관,무관,10.817796321618971,1,441.9779171957,22054698.068065435
650,650,20,201331,속옷,속옷,드로즈,6,20,2,무관,무관,10.817796321618971,1,640.2667323663658,31949309.945081662
651,651,20,201333,속옷,속옷,트렁크,6,20,2,무관,무관,10.817796321618971,1,354.9871570272862,17713859.135661583
652,652,20,201332,속옷,속옷,런닝,6,20,2,무관,무관,10.817796321618971,1,595.4604195323926,29713474.9346664
653,653,20,201331,속옷,속옷,드로즈,6,21,3,무관,무관,10.817796321618971,1,806.5253848777135,40245616.70539791
654,654,20,201333,속옷,속옷,트렁크,6,21,3,무관,무관,10.817796321618971,1,426.6389813925779,21289285.17148964
655,655,20,201332,속옷,속옷,런닝,6,21,3,무관,무관,10.817796321618971,1,729.6868346774929,36411373.05040691
656,656,20,200486,가전,냉장고,냉장고,6,21,1,무관,무이자,14.22030944419592,1,6.8501385930278795,10268357.750948789
657,657,20,200553,가전,냉장고,냉장고,6,21,1,무관,일시불,14.122260428968186,1,11.573260496039044,15728061.014117109
658,658,20,200486,가전,냉장고,냉장고,6,21,2,무관,무이자,14.22030944419592,1,22.237541745878747,33334075.077072233
659,659,20,200553,가전,냉장고,냉장고,6,21,2,무관,일시불,14.122260428968186,1,32.3836971233038,44009444.39056999
660,660,20,200486,가전,냉장고,냉장고,6,22,3,무관,무이자,14.22030944419592,1,23.285481537739752,34904936.82507188
661,661,20,200553,가전,냉장고,냉장고,6,22,3,무관,일시불,14.122260428968186,1,30.13129224191499,40948426.1567626
662,662,20,200421,가전,TV,75인치,6,22,1,무관,무관,14.727793670047236,1,3.9299638647977986,9785610.023346521
663,663,20,200418,가전,TV,65인치,6,22,1,무관,무관,14.36939624590319,1,3.983508749701006,6931305.224479744
664,664,20,200415,가전,TV,55인치,6,22,1,무관,무관,14.108180918195472,1,7.038712231522391,9431874.390240006
665,665,20,200421,가전,TV,75인치,6,22,2,무관,무관,14.727793670047236,1,5.063611848191456,12608393.501996728
666,666,20,200418,가전,TV,65인치,6,22,2,무관,무관,14.36939624590319,1,6.026179569053991,10485552.450153936
667,667,20,200415,가전,TV,55인치,6,22,2,무관,무관,14.108180918195472,1,6.0423306922771705,8096723.12765141
668,668,20,200421,가전,TV,75인치,6,23,3,무관,무관,14.727793670047236,1,9.53441603036608,23740695.915611543
669,669,20,200418,가전,TV,65인치,6,23,3,무관,무관,14.36939624590319,1,13.134824428359464,22854594.505345445
670,670,20,200415,가전,TV,55인치,6,23,3,무관,무관,14.108180918195472,1,9.082569650867702,12170643.332162723
671,671,20,201943,이미용,모공관리,모공관리,6,23,1,무관,무관,11.154835234271214,1,256.8762979104236,17955653.2239386
672,672,20,201943,이미용,모공관리,모공관리,6,23,2,무관,무관,11.154835234271214,1,430.37561503338395,30083255.49083352
673,673,20,201943,이미용,모공관리,모공관리,6,0,3,무관,무관,11.154835234271214,0,366.05852565706755,25587490.943429004
674,674,20,200994,생활용품,안마매트,안마매트1,6,0,1,무관,무이자,12.245298166364204,0,31.33017061546245,6516675.48801618
675,675,20,200995,생활용품,안마매트,안마매트2,6,0,1,무관,일시불,12.19602736016897,0,30.449616414870576,6029024.050144376
676,676,20,200994,생활용품,안마매트,안마매트1,6,0,2,무관,무이자,12.245298166364204,0,68.39205702148453,14225547.86046876
677,677,20,200995,생활용품,안마매트,안마매트2,6,0,2,무관,일시불,12.19602736016897,0,64.99833220784458,12869669.777153231
678,678,20,200994,생활용품,안마매트,안마매트1,6,1,3,무관,무이자,12.245298166364204,0,84.13950132849408,17501016.276326742
679,679,20,200995,생활용품,안마매트,안마매트2,6,1,3,무관,일시불,12.19602736016897,0,84.29413964226266,16690239.649168013
680,680,20,202426,이미용,목욕용품,필링,6,1,1,무관,무관,10.817796321618971,0,202.89931642170737,10124675.8894432
681,681,16,202426,이미용,목욕용품,필링,6,1,2,무관,무관,10.817796321618971,0,292.7001823479288,14605739.099161651
682,682,20,201447,주방,냄비,냄비,6,6,1,무관,무관,11.153403615295405,0,123.424610629727,8615037.82195496
683,683,20,201447,주방,냄비,냄비,6,6,2,무관,무관,11.153403615295405,0,179.9186555911076,12558322.160259334
