,month,hour,exposure,holiday,category,midcategory,subcategory,repeat,sex,installment,code,count_log,price_log
645,6,20,20,1,가구,침대,퀸,3,무관,무관,200726,,13.301347705172173
646,6,20,20,1,가구,침대,킹,3,무관,무관,200729,,13.381647518543097
647,6,20,20,1,속옷,속옷,드로즈,1,무관,무관,201331,,10.817796321618971
648,6,20,20,1,속옷,속옷,트렁크,1,무관,무관,201333,,10.817796321618971
649,6,20,20,1,속옷,속옷,런닝,1,무관,무관,201332,,10.817796321618971
650,6,20,20,1,속옷,속옷,드로즈,2,무관,무관,201331,,10.817796321618971
651,6,20,20,1,속옷,속옷,트렁크,2,무관,무관,201333,,10.817796321618971
652,6,20,20,1,속옷,속옷,런닝,2,무관,무관,201332,,10.817796321618971
653,6,21,20,1,속옷,속옷,드로즈,3,무관,무관,201331,,10.817796321618971
654,6,21,20,1,속옷,속옷,트렁크,3,무관,무관,201333,,10.817796321618971
655,6,21,20,1,속옷,속옷,런닝,3,무관,무관,201332,,10.817796321618971
656,6,21,20,1,가전,냉장고,냉장고,1,무관,무이자,200486,,14.22030944419592
657,6,21,20,1,가전,냉장고,냉장고,1,무관,일시불,200553,,14.122260428968183
658,6,21,20,1,가전,냉장고,냉장고,2,무관,무이자,200486,,14.22030944419592
659,6,21,20,1,가전,냉장고,냉장고,2,무관,일시불,200553,,14.122260428968183
660,6,22,20,1,가전,냉장고,냉장고,3,무관,무이자,200486,,14.22030944419592
661,6,22,20,1,가전,냉장고,냉장고,3,무관,일시불,200553,,14.122260428968183
662,6,22,20,1,가전,TV,75인치,1,무관,무관,200421,,14.727793670047236
663,6,22,20,1,가전,TV,65인치,1,무관,무관,200418,,14.36939624590319
664,6,22,20,1,가전,TV,55인치,1,무관,무관,200415,,14.108180918195472
665,6,22,20,1,가전,TV,75인치,2,무관,무관,200421,,14.727793670047236
666,6,22,20,1,가전,TV,65인치,2,무관,무관,200418,,14.36939624590319
667,6,22,20,1,가전,TV,55인치,2,무관,무관,200415,,14.108180918195472
668,6,23,20,1,가전,TV,75인치,3,무관,무관,200421,,14.727793670047236
669,6,23,20,1,가전,TV,65인치,3,무관,무관,200418,,14.36939624590319
670,6,23,20,1,가전,TV,55인치,3,무관,무관,200415,,14.108180918195472
671,6,23,20,1,이미용,모공관리,모공관리,1,무관,무관,201943,,11.154835234271214
672,6,23,20,1,이미용,모공관리,모공관리,2,무관,무관,201943,,11.154835234271214
673,6,0,20,0,이미용,모공관리,모공관리,3,무관,무관,201943,,11.154835234271214
674,6,0,20,0,생활용품,안마매트,안마매트1,1,무관,무이자,200994,,12.245298166364206
675,6,0,20,0,생활용품,안마매트,안마매트2,1,무관,일시불,200995,,12.19602736016897
676,6,0,20,0,생활용품,안마매트,안마매트1,2,무관,무이자,200994,,12.245298166364206
677,6,0,20,0,생활용품,안마매트,안마매트2,2,무관,일시불,200995,,12.19602736016897
678,6,1,20,0,생활용품,안마매트,안마매트1,3,무관,무이자,200994,,12.245298166364206
679,6,1,20,0,생활용품,안마매트,안마매트2,3,무관,일시불,200995,,12.19602736016897
680,6,1,20,0,이미용,목욕용품,필링,1,무관,무관,202426,,10.817796321618971
681,6,1,16,0,이미용,목욕용품,필링,2,무관,무관,202426,,10.817796321618971
682,6,6,20,0,주방,냄비,냄비,1,무관,무관,201447,,11.153403615295403
683,6,6,20,0,주방,냄비,냄비,2,무관,무관,201447,,11.153403615295403
684,6,7,20,0,주방,냄비,냄비,3,무관,무관,201447,,11.153403615295403
685,6,7,20,0,이미용,헤어,샴푸,1,무관,무관,200876,,10.998777662206932
686,6,7,20,0,이미용,헤어,샴푸,2,무관,무관,200876,,10.998777662206932
687,6,8,20,0,이미용,헤어,샴푸,3,무관,무관,200876,,10.998777662206932
688,6,8,20,0,의류,상의,티셔츠,1,여성,무관,200300,,10.305647203635566
689,6,8,20,0,의류,상의,티셔츠,2,여성,무관,200300,,10.305647203635566
690,6,9,20,0,의류,상의,티셔츠,3,여성,무관,200300,,10.305647203635566
691,6,9,20,0,이미용,자외선차단,선스틱,1,무관,무관,201150,,10.594156665220533
692,6,9,20,0,이미용,자외선차단,선스틱,2,무관,무관,201150,,10.594156665220533
693,6,10,20,0,이미용,자외선차단,선스틱,3,무관,무관,201150,,10.594156665220533
694,6,10,20,0,의류,원피스,원피스,1,무관,무관,201968,,10.591647316585027
695,6,10,20,0,의류,원피스,원피스,2,무관,무관,201968,,10.591647316585027
696,6,11,20,0,의류,원피스,원피스,3,무관,무관,201968,,10.591647316585027
697,6,11,20,0,주방,그릴레인지,프리미엄형(버),1,무관,무이자,200266,,11.767575435251748
698,6,11,20,0,주방,그릴레인지,프리미엄형(버),1,무관,일시불,200270,,11.686887175419702
699,6,11,20,0,주방,그릴레인지,프리미엄형(버),2,무관,무이자,200266,,11.767575435251748
700,6,11,20,0,주방,그릴레인지,프리미엄형(버),2,무관,일시불,200270,,11.686887175419702
701,6,12,20,0,주방,그릴레인지,프리미엄형(버),3,무관,무이자,200266,,11.767575435251748
702,6,12,20,0,주방,그릴레인지,프리미엄형(버),3,무관,일시불,200270,,11.686887175419702
703,6,12,20,0,의류,자켓,자켓,1,무관,무관,201454,,10.591647316585027
704,6,12,20,0,의류,자켓,자켓,2,무관,무관,201454,,10.591647316585027
705,6,13,20,0,의류,자켓,자켓,3,무관,무관,201454,,10.591647316585027
706,6,13,20,0,생활용품,선풍기,선풍기1,1,무관,무관,201814,,12.498745990829315
707,6,13,20,0,생활용품,선풍기,선풍기1,1,무관,무관,201818,,12.498745990829315
708,6,13,20,0,생활용품,선풍기,선풍기2,1,무관,무관,201812,,11.904974309480183
709,6,13,20,0,생활용품,선풍기,선풍기2,1,무관,무관,201816,,11.904974309480183
710,6,13,20,0,생활용품,선풍기,선풍기1,2,무관,무관,201814,,12.498745990829315
711,6,13,20,0,생활용품,선풍기,선풍기1,2,무관,무관,201818,,12.498745990829315
712,6,13,20,0,생활용품,선풍기,선풍기2,2,무관,무관,201812,,11.904974309480183
713,6,13,20,0,생활용품,선풍기,선풍기2,2,무관,무관,201816,,11.904974309480183
714,6,14,20,0,생활용품,선풍기,선풍기1,3,무관,무관,201814,,12.498745990829315
715,6,14,20,0,생활용품,선풍기,선풍기1,3,무관,무관,201818,,12.498745990829315
716,6,14,20,0,생활용품,선풍기,선풍기2,3,무관,무관,201812,,11.904974309480183
717,6,14,20,0,생활용품,선풍기,선풍기2,3,무관,무관,201816,,11.904974309480183
718,6,14,20,0,이미용,기초세트,기초세트,1,무관,무관,202239,,10.985309671896763
719,6,14,20,0,이미용,기초세트,기초세트,2,무관,무관,202239,,10.985309671896763
720,6,15,20,0,이미용,기초세트,기초세트,3,무관,무관,202239,,10.985309671896763
721,6,15,20,0,가전,청소기,청소기1,1,무관,무이자,201676,,12.095146671399466
722,6,15,20,0,가전,청소기,청소기2,1,무관,일시불,201728,,12.037659911047468
723,6,15,20,0,가전,청소기,청소기1,2,무관,무이자,201676,,12.095146671399466
724,6,15,20,0,가전,청소기,청소기2,2,무관,일시불,201728,,12.037659911047468
725,6,16,20,0,가전,청소기,청소기1,3,무관,무이자,201676,,12.095146671399466
726,6,16,20,0,가전,청소기,청소기2,3,무관,일시불,201728,,12.037659911047468
727,6,16,20,0,생활용품,에어컨,이동식,1,무관,무관,201810,,12.896719202134523
728,6,16,20,0,생활용품,에어컨,이동식,2,무관,무관,201810,,12.896719202134523
729,6,17,20,0,생활용품,에어컨,이동식,3,무관,무관,201810,,12.896719202134523
730,6,17,20,0,농수축,간편식,다시마국수,1,무관,무관,201578,,10.594156665220533
731,6,17,20,0,농수축,간편식,다시마국수,2,무관,무관,201578,,10.594156665220533
732,6,18,20,0,농수축,간편식,다시마국수,3,무관,무관,201578,,10.594156665220533
733,6,18,20,0,농수축,간편식,다시마국수,4,무관,무관,201578,,10.594156665220533
734,6,18,20,0,농수축,수산물,반건조우럭,1,무관,무관,201632,,10.594156665220533
735,6,19,20,0,농수축,수산물,반건조우럭,2,무관,무관,201632,,10.594156665220533
736,6,19,20,0,속옷,속옷,속옷28차,1,무관,무관,200217,,11.511934974596555
737,6,19,20,0,속옷,속옷,속옷28차,2,무관,무관,200217,,11.511934974596555
738,6,20,20,0,속옷,속옷,속옷28차,3,무관,무관,200217,,11.511934974596555
739,6,20,20,0,이미용,기초세트,기초세트,1,무관,무관,201033,,10.896757843893464
740,6,20,20,0,이미용,기초세트,기초세트,2,무관,무관,201033,,10.896757843893464
741,6,21,20,0,이미용,기초세트,기초세트,3,무관,무관,201033,,10.896757843893464
742,6,21,20,0,가전,TV,55인치,1,무관,무관,200416,,14.108180918195472
743,6,21,20,0,가전,TV,65인치,1,무관,무관,200419,,14.36939624590319
744,6,21,20,0,가전,TV,75인치,1,무관,무관,200422,,14.727793670047236
745,6,21,20,0,가전,TV,55인치,2,무관,무관,200416,,14.108180918195472
746,6,21,20,0,가전,TV,65인치,2,무관,무관,200419,,14.36939624590319
747,6,21,20,0,가전,TV,75인치,2,무관,무관,200422,,14.727793670047236
748,6,22,20,0,가전,TV,55인치,3,무관,무관,200416,,14.108180918195472
749,6,22,20,0,가전,TV,65인치,3,무관,무관,200419,,14.36939624590319
750,6,22,20,0,가전,TV,75인치,3,무관,무관,200422,,14.727793670047236
751,6,22,20,0,농수축,간편식,양념닭발,1,무관,무관,201501,,10.594156665220533
752,6,22,20,0,농수축,간편식,양념닭발,2,무관,무관,201501,,10.594156665220533
753,6,23,20,0,농수축,간편식,양념닭발,3,무관,무관,201501,,10.594156665220533
754,6,0,20,0,이미용,헤어,에센스,1,무관,무관,201041,,10.817796321618971
755,6,0,20,0,이미용,헤어,에센스,2,무관,무관,201041,,10.817796321618971
756,6,1,20,0,이미용,헤어,에센스,3,무관,무관,201041,,10.817796321618971
757,6,6,20,0,주방,밥솥,밥솥(인),1,무관,무관,200005,,12.201065128819632
758,6,6,20,0,주방,밥솥,밥솥(인),2,무관,무관,200005,,12.201065128819632
759,6,7,20,0,주방,밥솥,밥솥(인),3,무관,무관,200005,,12.201065128819632
760,6,7,20,0,생활용품,세탁용품,섬유유연제,1,무관,무관,201036,,10.33854382482173
761,6,7,20,0,생활용품,세탁용품,섬유유연제,2,무관,무관,201036,,10.33854382482173
762,6,8,20,0,생활용품,세탁용품,섬유유연제,3,무관,무관,201036,,10.33854382482173
763,6,8,20,0,의류,하의,하의,1,무관,무관,201410,,10.571342565808699
764,6,8,20,0,의류,하의,하의,2,무관,무관,201410,,10.571342565808699
765,6,9,20,0,의류,하의,하의,3,무관,무관,201410,,10.571342565808699
766,6,9,15,0,농수축,수산물,굴비,1,무관,무관,202042,,10.33854382482173
767,6,9,15,0,농수축,수산물,굴비,1,무관,무관,202040,,10.61890979160975
768,6,9,15,0,농수축,수산물,굴비,2,무관,무관,202042,,10.33854382482173
769,6,9,15,0,농수축,수산물,굴비,2,무관,무관,202040,,10.61890979160975
770,6,9,15,0,농수축,수산물,굴비,3,무관,무관,202042,,10.33854382482173
771,6,9,15,0,농수축,수산물,굴비,3,무관,무관,202040,,10.61890979160975
772,6,10,15,0,농수축,수산물,굴비,4,무관,무관,202042,,10.33854382482173
773,6,10,15,0,농수축,수산물,굴비,4,무관,무관,202040,,10.61890979160975
774,6,10,20,0,속옷,속옷,속옷,1,무관,무관,202125,,11.000448478455008
775,6,10,20,0,속옷,속옷,속옷,2,무관,무관,202125,,11.000448478455008
776,6,11,20,0,속옷,속옷,속옷,3,무관,무관,202125,,11.000448478455008
777,6,11,20,0,주방,에어프라이어,에어프라이어,1,무관,무관,201341,,11.39640288460621
778,6,11,20,0,주방,에어프라이어,에어프라이어,2,무관,무관,201341,,11.39640288460621
779,6,12,20,0,주방,에어프라이어,에어프라이어,3,무관,무관,201341,,11.39640288460621
780,6,13,20,0,이미용,자외선차단,선스틱,1,무관,무관,202259,,10.594156665220533
781,6,13,20,0,이미용,자외선차단,선스틱,2,무관,무관,202259,,10.594156665220533
782,6,14,20,0,이미용,자외선차단,선스틱,3,무관,무관,202259,,10.594156665220533
783,6,14,20,0,잡화,신발,펌프스,1,무관,무관,200565,,10.30229722897745
784,6,14,20,0,잡화,신발,펌프스,2,무관,무관,200565,,10.30229722897745
785,6,15,20,0,잡화,신발,펌프스,3,무관,무관,200565,,10.30229722897745
786,6,15,10,0,침구,침구,슈퍼킹,1,무관,무관,200380,,11.349241150793087
787,6,15,10,0,침구,침구,킹,1,무관,무관,200378,,11.223922520551032
788,6,15,10,0,침구,침구,퀸,1,무관,무관,200379,,10.91328684226798
789,6,15,10,0,침구,침구,슈퍼싱글,1,무관,무관,200381,,10.712215345197256
790,6,15,10,0,침구,침구,슈퍼킹,2,무관,무관,200380,,11.349241150793087
791,6,15,10,0,침구,침구,킹,2,무관,무관,200378,,11.223922520551032
792,6,15,10,0,침구,침구,퀸,2,무관,무관,200379,,10.91328684226798
793,6,15,10,0,침구,침구,슈퍼싱글,2,무관,무관,200381,,10.712215345197256
794,6,15,10,0,침구,침구,슈퍼킹,3,무관,무관,200380,,11.349241150793087
795,6,15,10,0,침구,침구,킹,3,무관,무관,200378,,11.223922520551032
796,6,15,10,0,침구,침구,퀸,3,무관,무관,200379,,10.91328684226798
797,6,15,10,0,침구,침구,슈퍼싱글,3,무관,무관,200381,,10.712215345197256
798,6,15,10,0,침구,침구,슈퍼킹,4,무관,무관,200380,,11.349241150793087
799,6,15,10,0,침구,침구,킹,4,무관,무관,200378,,11.223922520551032
800,6,15,10,0,침구,침구,퀸,4,무관,무관,200379,,10.91328684226798
801,6,15,10,0,침구,침구,슈퍼싱글,4,무관,무관,200381,,10.712215345197256
802,6,16,10,0,침구,침구,슈퍼킹,5,무관,무관,200380,,11.349241150793087
803,6,16,10,0,침구,침구,킹,5,무관,무관,200378,,11.223922520551032
804,6,16,10,0,침구,침구,퀸,5,무관,무관,200379,,10.91328684226798
805,6,16,10,0,침구,침구,슈퍼싱글,5,무관,무관,200381,,10.712215345197256
806,6,16,10,0,침구,침구,슈퍼킹,6,무관,무관,200380,,11.349241150793087
807,6,16,10,0,침구,침구,킹,6,무관,무관,200378,,11.223922520551032
808,6,16,10,0,침구,침구,퀸,6,무관,무관,200379,,10.91328684226798
809,6,16,10,0,침구,침구,슈퍼싱글,6,무관,무관,200381,,10.712215345197256
810,6,16,20,0,농수축,김치,김치,1,무관,무관,200588,,10.33854382482173
811,6,16,20,0,농수축,김치,김치,2,무관,무관,200588,,10.33854382482173
812,6,17,20,0,농수축,김치,김치,3,무관,무관,200588,,10.33854382482173
813,6,17,20,0,농수축,간편식,만두,1,무관,무관,201923,,10.33854382482173
814,6,17,20,0,농수축,간편식,만두,2,무관,무관,201923,,10.33854382482173
815,6,18,20,0,농수축,간편식,만두,3,무관,무관,201923,,10.33854382482173
816,6,18,20,0,농수축,수산물,홍어회,1,무관,무관,201954,,10.305647203635566
817,6,18,20,0,농수축,수산물,홍어회,2,무관,무관,201954,,10.305647203635566
818,6,19,20,0,농수축,수산물,홍어회,3,무관,무관,201954,,10.305647203635566
819,6,19,20,0,가전,TV,75인치,1,무관,무이자,201699,,14.617512591866694
820,6,19,20,0,가전,TV,75인치(사),1,무관,일시불,201752,,14.557448378884015
821,6,19,20,0,가전,TV,65인치,1,무관,무이자,201698,,14.279245203127035
822,6,19,20,0,가전,TV,65인치(사),1,무관,일시불,201751,,14.220976332738882
823,6,19,20,0,가전,TV,55인치(사),1,무관,무이자,201697,,13.972515161474428
824,6,19,20,0,가전,TV,55인치,1,무관,일시불,201750,,13.910821646859095
825,6,19,20,0,가전,TV,75인치,2,무관,무이자,201699,,14.617512591866694
826,6,19,20,0,가전,TV,75인치(사),2,무관,일시불,201752,,14.557448378884015
827,6,19,20,0,가전,TV,65인치,2,무관,무이자,201698,,14.279245203127035
828,6,19,20,0,가전,TV,65인치(사),2,무관,일시불,201751,,14.220976332738882
829,6,19,20,0,가전,TV,55인치(사),2,무관,무이자,201697,,13.972515161474428
830,6,19,20,0,가전,TV,55인치,2,무관,일시불,201750,,13.910821646859095
831,6,20,20,0,가전,TV,75인치,3,무관,무이자,201699,,14.617512591866694
832,6,20,20,0,가전,TV,75인치(사),3,무관,일시불,201752,,14.557448378884015
833,6,20,20,0,가전,TV,65인치,3,무관,무이자,201698,,14.279245203127035
834,6,20,20,0,가전,TV,65인치(사),3,무관,일시불,201751,,14.220976332738882
835,6,20,20,0,가전,TV,55인치(사),3,무관,무이자,201697,,13.972515161474428
836,6,20,20,0,가전,TV,55인치,3,무관,일시불,201750,,13.910821646859095
837,6,20,20,0,가전,에어컨,에어컨,1,무관,무관,200184,,13.52649559761195
838,6,20,20,0,가전,에어컨,에어컨,1,무관,무관,200186,,13.651815643149092
839,6,20,20,0,가전,에어컨,에어컨,1,무관,무관,200179,,13.70903942580019
840,6,20,20,0,가전,에어컨,에어컨,1,무관,무관,200181,,13.784020922864116
841,6,20,20,0,가전,에어컨,에어컨,2,무관,무관,200184,,13.52649559761195
842,6,20,20,0,가전,에어컨,에어컨,2,무관,무관,200186,,13.651815643149092
843,6,20,20,0,가전,에어컨,에어컨,2,무관,무관,200179,,13.70903942580019
844,6,20,20,0,가전,에어컨,에어컨,2,무관,무관,200181,,13.784020922864116
845,6,21,20,0,가전,에어컨,에어컨,3,무관,무관,200184,,13.52649559761195
846,6,21,20,0,가전,에어컨,에어컨,3,무관,무관,200186,,13.651815643149092
847,6,21,20,0,가전,에어컨,에어컨,3,무관,무관,200179,,13.70903942580019
848,6,21,20,0,가전,에어컨,에어컨,3,무관,무관,200181,,13.784020922864116
849,6,21,20,0,주방,밥솥,10인용,1,무관,무관,202460,,12.292254928916668
850,6,21,20,0,주방,밥솥,6인용,1,무관,무관,202459,,12.245298166364206
851,6,21,20,0,주방,밥솥,10인용,2,무관,무관,202460,,12.292254928916668
852,6,21,20,0,주방,밥솥,6인용,2,무관,무관,202459,,12.245298166364206
853,6,22,20,0,주방,밥솥,10인용,3,무관,무관,202460,,12.292254928916668
854,6,22,20,0,주방,밥솥,6인용,3,무관,무관,202459,,12.245298166364206
855,6,22,20,0,가전,냉장고,냉장고,1,무관,일시불,200556,,14.122260428968183
856,6,22,20,0,가전,냉장고,냉장고,1,무관,무이자,200489,,14.22030944419592
857,6,22,20,0,가전,냉장고,냉장고,2,무관,일시불,200556,,14.122260428968183
858,6,22,20,0,가전,냉장고,냉장고,2,무관,무이자,200489,,14.22030944419592
859,6,23,20,0,가전,냉장고,냉장고,3,무관,일시불,200556,,14.122260428968183
860,6,23,20,0,가전,냉장고,냉장고,3,무관,무이자,200489,,14.22030944419592
861,6,0,20,0,생활용품,금고,금고,1,무관,일시불,200615,,13.017005083966255
862,6,0,20,0,생활용품,금고,금고,1,무관,무이자,200613,,13.102162710901053
863,6,0,20,0,생활용품,금고,금고,1,무관,일시불,200614,,12.899222326086994
864,6,0,20,0,생활용품,금고,금고,1,무관,무이자,200612,,12.994532278619134
865,6,0,20,0,생활용품,금고,금고,2,무관,일시불,200615,,13.017005083966255
866,6,0,20,0,생활용품,금고,금고,2,무관,무이자,200613,,13.102162710901053
867,6,0,20,0,생활용품,금고,금고,2,무관,일시불,200614,,12.899222326086994
868,6,0,20,0,생활용품,금고,금고,2,무관,무이자,200612,,12.994532278619134
869,6,1,20,0,생활용품,금고,금고,3,무관,일시불,200615,,13.017005083966255
870,6,1,20,0,생활용품,금고,금고,3,무관,무이자,200613,,13.102162710901053
871,6,1,20,0,생활용품,금고,금고,3,무관,일시불,200614,,12.899222326086994
872,6,1,20,0,생활용품,금고,금고,3,무관,무이자,200612,,12.994532278619134
873,6,1,20,0,속옷,속옷,속옷28차,1,무관,무관,200217,,11.511934974596555
874,6,1,16,0,속옷,속옷,속옷28차,2,무관,무관,200217,,11.511934974596555
875,6,2,20,0,속옷,속옷,속옷28차,3,무관,무관,200217,,11.511934974596555
876,6,6,20,0,생활용품,안마기,안마기,1,무관,무관,200147,,11.338583982516495
877,6,6,20,0,생활용품,안마기,안마기,2,무관,무관,200147,,11.338583982516495
878,6,7,20,0,생활용품,안마기,안마기,3,무관,무관,200147,,11.338583982516495
879,6,7,20,0,잡화,신발,스니커즈슬립온,1,무관,무관,200564,,10.30229722897745
880,6,7,20,0,잡화,신발,스니커즈슬립온,2,무관,무관,200564,,10.30229722897745
881,6,8,20,0,잡화,신발,스니커즈슬립온,3,무관,무관,200564,,10.30229722897745
882,6,8,20,0,주방,용기,용기,1,무관,무관,202258,,11.153403615295403
883,6,8,20,0,주방,용기,용기,2,무관,무관,202258,,11.153403615295403
884,6,9,20,0,주방,용기,용기,3,무관,무관,202258,,11.153403615295403
885,6,9,20,0,속옷,속옷,속옷,1,무관,무관,202275,,11.288543647320601
886,6,9,20,0,속옷,속옷,속옷,2,무관,무관,202275,,11.288543647320601
887,6,10,20,0,속옷,속옷,속옷,3,무관,무관,202275,,11.288543647320601
888,6,10,20,0,농수축,김치,김치1,1,무관,무관,202247,,10.61890979160975
889,6,10,20,0,농수축,김치,김치2,1,무관,무관,202246,,10.734242182303689
890,6,10,20,0,농수축,김치,김치1,2,무관,무관,202247,,10.61890979160975
891,6,10,20,0,농수축,김치,김치2,2,무관,무관,202246,,10.734242182303689
892,6,11,20,0,농수축,김치,김치1,3,무관,무관,202247,,10.61890979160975
893,6,11,20,0,농수축,김치,김치2,3,무관,무관,202246,,10.734242182303689
894,6,11,20,0,농수축,수산물,갑오징어,1,무관,무관,201024,,10.817796321618971
895,6,11,20,0,농수축,수산물,갑오징어,2,무관,무관,201024,,10.817796321618971
896,6,12,20,0,농수축,수산물,갑오징어,3,무관,무관,201024,,10.817796321618971
897,6,12,20,0,이미용,헤어,염색,1,무관,무관,202371,,10.815790343132422
898,6,12,20,0,이미용,헤어,염색,2,무관,무관,202371,,10.815790343132422
899,6,13,20,0,이미용,헤어,염색,3,무관,무관,202371,,10.815790343132422
900,6,14,20,0,이미용,자외선차단,선스틱,1,무관,무관,201150,,10.594156665220533
901,6,14,20,0,이미용,자외선차단,선스틱,2,무관,무관,201150,,10.594156665220533
902,6,15,20,0,이미용,자외선차단,선스틱,3,무관,무관,201150,,10.594156665220533
903,6,15,20,0,의류,원피스,원피스,1,무관,무관,201968,,10.591647316585027
904,6,15,20,0,의류,원피스,원피스,2,무관,무관,201968,,10.591647316585027
905,6,16,20,0,의류,원피스,원피스,3,무관,무관,201968,,10.591647316585027
906,6,16,20,0,농수축,수산물,메로,1,무관,무관,201588,,11.154835234271214
907,6,16,20,0,농수축,수산물,메로,2,무관,무관,201588,,11.154835234271214
908,6,17,20,0,농수축,수산물,메로,3,무관,무관,201588,,11.154835234271214
909,6,17,20,0,농수축,김치,김치,1,무관,무관,200016,,10.61890979160975
910,6,17,20,0,농수축,김치,김치,2,무관,무관,200016,,10.61890979160975
911,6,18,20,0,농수축,김치,김치,3,무관,무관,200016,,10.61890979160975
912,6,18,20,0,농수축,축산물,뒷고기(돈),1,무관,무관,201148,,10.61890979160975
913,6,18,20,0,농수축,축산물,뒷고기(돈),2,무관,무관,201148,,10.61890979160975
914,6,19,20,0,농수축,축산물,뒷고기(돈),3,무관,무관,201148,,10.61890979160975
915,6,19,20,0,생활용품,에어컨,이동식,1,무관,무관,201810,,12.896719202134523
916,6,19,20,0,생활용품,에어컨,이동식,2,무관,무관,201810,,12.896719202134523
917,6,20,20,0,생활용품,에어컨,이동식,3,무관,무관,201810,,12.896719202134523
918,6,20,20,0,속옷,속옷,드로즈,1,무관,무관,201331,,10.817796321618971
919,6,20,20,0,속옷,속옷,트렁크,1,무관,무관,201333,,10.817796321618971
920,6,20,20,0,속옷,속옷,런닝,1,무관,무관,201332,,10.817796321618971
921,6,20,20,0,속옷,속옷,드로즈,2,무관,무관,201331,,10.817796321618971
922,6,20,20,0,속옷,속옷,트렁크,2,무관,무관,201333,,10.817796321618971
923,6,20,20,0,속옷,속옷,런닝,2,무관,무관,201332,,10.817796321618971
924,6,21,20,0,속옷,속옷,드로즈,3,무관,무관,201331,,10.817796321618971
925,6,21,20,0,속옷,속옷,트렁크,3,무관,무관,201333,,10.817796321618971
926,6,21,20,0,속옷,속옷,런닝,3,무관,무관,201332,,10.817796321618971
927,6,21,20,0,가전,세탁기,세탁기,1,무관,무관,200425,,13.12216535779974
928,6,21,20,0,가전,세탁기,세탁기,2,무관,무관,200425,,13.12216535779974
929,6,22,20,0,가전,세탁기,세탁기,3,무관,무관,200425,,13.12216535779974
930,6,22,20,0,침구,커튼,중형,1,무관,무관,200291,,11.502885230075814
931,6,22,20,0,침구,커튼,대형,1,무관,무관,200289,,11.686887175419702
932,6,22,20,0,침구,커튼,특대형,1,무관,무관,200292,,11.842236406331555
933,6,22,20,0,침구,커튼,슈퍼특대형,1,무관,무관,200290,,12.037659911047468
934,6,22,20,0,침구,커튼,중형,2,무관,무관,200291,,11.502885230075814
935,6,22,20,0,침구,커튼,대형,2,무관,무관,200289,,11.686887175419702
936,6,22,20,0,침구,커튼,특대형,2,무관,무관,200292,,11.842236406331555
937,6,22,20,0,침구,커튼,슈퍼특대형,2,무관,무관,200290,,12.037659911047468
938,6,23,20,0,침구,커튼,중형,3,무관,무관,200291,,11.502885230075814
939,6,23,20,0,침구,커튼,대형,3,무관,무관,200289,,11.686887175419702
940,6,23,20,0,침구,커튼,특대형,3,무관,무관,200292,,11.842236406331555
941,6,23,20,0,침구,커튼,슈퍼특대형,3,무관,무관,200290,,12.037659911047468
942,6,23,20,0,생활용품,베개,베게1,1,무관,무관,201966,,11.599112335481124
943,6,23,20,0,생활용품,베개,베게2,1,무관,무관,201965,,10.985309671896763
944,6,23,20,0,생활용품,베개,베게1,2,무관,무관,201966,,11.599112335481124
945,6,23,20,0,생활용품,베개,베게2,2,무관,무관,201965,,10.985309671896763
946,6,0,20,0,생활용품,베개,베게1,3,무관,무관,201966,,11.599112335481124
947,6,0,20,0,생활용품,베개,베게2,3,무관,무관,201965,,10.985309671896763
948,6,0,20,0,의류,상의,티셔츠,1,남성,무관,202391,,10.817796321618971
949,6,0,20,0,의류,상의,티셔츠,1,여성,무관,202396,,10.817796321618971
950,6,0,20,0,의류,상의,티셔츠,2,남성,무관,202391,,10.817796321618971
951,6,0,20,0,의류,상의,티셔츠,2,여성,무관,202396,,10.817796321618971
952,6,1,20,0,의류,상의,티셔츠,3,남성,무관,202391,,10.817796321618971
953,6,1,20,0,의류,상의,티셔츠,3,여성,무관,202396,,10.817796321618971
954,6,6,20,0,농수축,간편식,마시는한끼1,1,무관,무관,202428,,11.250274159310356
955,6,6,20,0,농수축,간편식,마시는한끼2,1,무관,무관,202427,,10.949068194652432
956,6,6,20,0,농수축,간편식,마시는한끼1,2,무관,무관,202428,,11.250274159310356
957,6,6,20,0,농수축,간편식,마시는한끼2,2,무관,무관,202427,,10.949068194652432
958,6,7,20,0,농수축,간편식,마시는한끼1,3,무관,무관,202428,,11.250274159310356
959,6,7,20,0,농수축,간편식,마시는한끼2,3,무관,무관,202427,,10.949068194652432
960,6,7,20,0,이미용,목욕용품,풋샴푸,1,무관,무관,201042,,10.594156665220533
961,6,7,20,0,이미용,목욕용품,풋샴푸,2,무관,무관,201042,,10.594156665220533
962,6,8,20,0,이미용,목욕용품,풋샴푸,3,무관,무관,201042,,10.594156665220533
963,6,8,20,0,의류,원피스,원피스,1,무관,무관,200304,,10.998777662206932
964,6,8,20,0,의류,원피스,원피스,2,무관,무관,200304,,10.998777662206932
965,6,9,20,0,의류,원피스,원피스,3,무관,무관,200304,,10.998777662206932
966,6,9,20,0,잡화,신발,트레킹화,1,남성,무관,200006,,10.815790343132422
967,6,9,20,0,잡화,신발,트레킹화,1,여성,무관,200007,,10.815790343132422
968,6,9,20,0,잡화,신발,트레킹화,2,남성,무관,200006,,10.815790343132422
969,6,9,20,0,잡화,신발,트레킹화,2,여성,무관,200007,,10.815790343132422
